TF_ID	Gene_ID	Family
Glyma.11G217700.1.p	Glyma.11G217700	bHLH
Glyma.11G230200.1.p	Glyma.11G230200	NF-X1
Glyma.11G231300.1.p	Glyma.11G231300	bHLH
Glyma.11G231300.2.p	Glyma.11G231300	bHLH
Glyma.11G231500.1.p	Glyma.11G231500	LBD
Glyma.11G236300.10.p	Glyma.11G236300	bZIP
Glyma.11G236300.11.p	Glyma.11G236300	bZIP
Glyma.11G236300.1.p	Glyma.11G236300	bZIP
Glyma.11G236300.2.p	Glyma.11G236300	bZIP
Glyma.11G236300.3.p	Glyma.11G236300	bZIP
Glyma.11G236300.4.p	Glyma.11G236300	bZIP
Glyma.11G236300.5.p	Glyma.11G236300	bZIP
Glyma.11G236300.6.p	Glyma.11G236300	bZIP
Glyma.11G236300.7.p	Glyma.11G236300	bZIP
Glyma.11G236300.8.p	Glyma.11G236300	bZIP
Glyma.11G236300.9.p	Glyma.11G236300	bZIP
Glyma.11G239000.1.p	Glyma.11G239000	EIL
Glyma.11G247300.1.p	Glyma.11G247300	Trihelix
Glyma.11G247300.2.p	Glyma.11G247300	Trihelix
Glyma.11G250000.1.p	Glyma.11G250000	NF-YC
Glyma.11G251500.10.p	Glyma.11G251500	SBP
Glyma.11G251500.11.p	Glyma.11G251500	SBP
Glyma.11G251500.12.p	Glyma.11G251500	SBP
Glyma.11G251500.13.p	Glyma.11G251500	SBP
Glyma.11G251500.14.p	Glyma.11G251500	SBP
Glyma.11G251500.15.p	Glyma.11G251500	SBP
Glyma.11G251500.16.p	Glyma.11G251500	SBP
Glyma.11G251500.17.p	Glyma.11G251500	SBP
Glyma.11G251500.18.p	Glyma.11G251500	SBP
Glyma.11G251500.19.p	Glyma.11G251500	SBP
Glyma.11G251500.1.p	Glyma.11G251500	SBP
Glyma.11G251500.20.p	Glyma.11G251500	SBP
Glyma.11G251500.2.p	Glyma.11G251500	SBP
Glyma.11G251500.3.p	Glyma.11G251500	SBP
Glyma.11G251500.4.p	Glyma.11G251500	SBP
Glyma.11G251500.5.p	Glyma.11G251500	SBP
Glyma.11G251500.6.p	Glyma.11G251500	SBP
Glyma.11G251500.7.p	Glyma.11G251500	SBP
Glyma.11G251500.8.p	Glyma.11G251500	SBP
Glyma.11G251500.9.p	Glyma.11G251500	SBP
Glyma.11G251900.1.p	Glyma.11G251900	CAMTA
Glyma.12G003200.1.p	Glyma.12G003200	NAC
Glyma.12G004900.1.p	Glyma.12G004900	NAC
Glyma.12G011500.1.p	Glyma.12G011500	FAR1
Glyma.12G012100.1.p	Glyma.12G012100	GRAS
Glyma.12G018000.1.p	Glyma.12G018000	E2F/DP
Glyma.12G018000.2.p	Glyma.12G018000	E2F/DP
Glyma.12G018000.3.p	Glyma.12G018000	E2F/DP
Glyma.12G018000.4.p	Glyma.12G018000	E2F/DP
Glyma.12G018100.1.p	Glyma.12G018100	GRAS
Glyma.12G022100.1.p	Glyma.12G022100	GRAS
Glyma.12G022100.2.p	Glyma.12G022100	GRAS
Glyma.12G022600.1.p	Glyma.12G022600	GRAS
Glyma.12G022700.1.p	Glyma.12G022700	NAC
Glyma.12G024400.1.p	Glyma.12G024400	bHLH
Glyma.12G024400.2.p	Glyma.12G024400	bHLH
Glyma.12G033000.1.p	Glyma.12G033000	bZIP
Glyma.12G036400.1.p	Glyma.12G036400	bZIP
Glyma.12G037700.1.p	Glyma.12G037700	GATA
Glyma.12G037700.2.p	Glyma.12G037700	GATA
Glyma.12G039100.1.p	Glyma.12G039100	SRS
Glyma.12G040600.1.p	Glyma.12G040600	bZIP
Glyma.12G042800.1.p	Glyma.12G042800	bHLH
Glyma.12G042800.2.p	Glyma.12G042800	bHLH
Glyma.12G042800.3.p	Glyma.12G042800	bHLH
Glyma.12G042800.4.p	Glyma.12G042800	bHLH
Glyma.12G045100.1.p	Glyma.12G045100	bZIP
Glyma.12G050100.1.p	Glyma.12G050100	Nin-like
Glyma.12G050100.2.p	Glyma.12G050100	Nin-like
Glyma.12G050100.3.p	Glyma.12G050100	Nin-like
Glyma.12G050100.4.p	Glyma.12G050100	Nin-like
Glyma.12G051200.1.p	Glyma.12G051200	bZIP
Glyma.12G052000.1.p	Glyma.12G052000	FAR1
Glyma.12G052000.2.p	Glyma.12G052000	FAR1
Glyma.12G055400.1.p	Glyma.12G055400	bHLH
Glyma.12G055400.2.p	Glyma.12G055400	bHLH
Glyma.12G061900.1.p	Glyma.12G061900	GRAS
Glyma.12G062000.1.p	Glyma.12G062000	GRAS
Glyma.12G062000.2.p	Glyma.12G062000	GRAS
Glyma.12G062100.1.p	Glyma.12G062100	GRAS
Glyma.12G062100.2.p	Glyma.12G062100	GRAS
Glyma.12G062100.3.p	Glyma.12G062100	GRAS
Glyma.12G062100.4.p	Glyma.12G062100	GRAS
Glyma.12G062200.1.p	Glyma.12G062200	GRAS
Glyma.12G063800.1.p	Glyma.12G063800	Dof
Glyma.12G069100.2.p	Glyma.12G069100	NF-YC
Glyma.12G072000.1.p	Glyma.12G072000	LBD
Glyma.12G072400.1.p	Glyma.12G072400	Dof
Glyma.12G076500.1.p	Glyma.12G076500	GATA
Glyma.12G081200.1.p	Glyma.12G081200	bHLH
Glyma.12G088700.1.p	Glyma.12G088700	bZIP
Glyma.12G088700.2.p	Glyma.12G088700	bZIP
Glyma.12G088700.3.p	Glyma.12G088700	bZIP
Glyma.12G088700.4.p	Glyma.12G088700	bZIP
Glyma.12G088700.5.p	Glyma.12G088700	bZIP
Glyma.12G088700.6.p	Glyma.12G088700	bZIP
Glyma.12G088700.7.p	Glyma.12G088700	bZIP
Glyma.12G088700.8.p	Glyma.12G088700	bZIP
Glyma.12G088700.9.p	Glyma.12G088700	bZIP
Glyma.12G089400.1.p	Glyma.12G089400	NF-YB
Glyma.12G091200.1.p	Glyma.12G091200	NAC
Glyma.12G093400.1.p	Glyma.12G093400	E2F/DP
Glyma.12G093400.2.p	Glyma.12G093400	E2F/DP
Glyma.12G093400.3.p	Glyma.12G093400	E2F/DP
Glyma.12G096000.1.p	Glyma.12G096000	YABBY
Glyma.12G096000.2.p	Glyma.12G096000	YABBY
Glyma.12G096000.3.p	Glyma.12G096000	YABBY
Glyma.12G097100.1.p	Glyma.12G097100	WRKY
Glyma.12G114300.1.p	Glyma.12G114300	bHLH
Glyma.12G118700.1.p	Glyma.12G118700	NAC
Glyma.12G120100.1.p	Glyma.12G120100	VOZ
Glyma.12G120100.2.p	Glyma.12G120100	VOZ
Glyma.12G120100.3.p	Glyma.12G120100	VOZ
Glyma.12G120100.4.p	Glyma.12G120100	VOZ
Glyma.12G120700.1.p	Glyma.12G120700	LBD
Glyma.12G121000.1.p	Glyma.12G121000	bZIP
Glyma.12G121500.1.p	Glyma.12G121500	TCP
Glyma.12G122800.1.p	Glyma.12G122800	bHLH
Glyma.12G136300.1.p	Glyma.12G136300	bHLH
Glyma.12G136300.3.p	Glyma.12G136300	bHLH
Glyma.12G137700.1.p	Glyma.12G137700	GRAS
Glyma.12G141700.1.p	Glyma.12G141700	bHLH
Glyma.12G145100.1.p	Glyma.12G145100	NAC
Glyma.12G148900.1.p	Glyma.12G148900	NAC
Glyma.12G149100.1.p	Glyma.12G149100	NAC
Glyma.12G152600.1.p	Glyma.12G152600	WRKY
Glyma.12G152600.2.p	Glyma.12G152600	WRKY
Glyma.12G158200.1.p	Glyma.12G158200	FAR1
Glyma.12G158900.1.p	Glyma.12G158900	TCP
Glyma.12G160100.1.p	Glyma.12G160100	NAC
Glyma.12G161700.1.p	Glyma.12G161700	NAC
Glyma.12G165800.1.p	Glyma.12G165800	ZF-HD
Glyma.12G168300.1.p	Glyma.12G168300	TCP
Glyma.12G168300.2.p	Glyma.12G168300	TCP
Glyma.12G168600.1.p	Glyma.12G168600	ZF-HD
Glyma.12G168700.1.p	Glyma.12G168700	ZF-HD
Glyma.12G171600.1.p	Glyma.12G171600	NAC
Glyma.12G174200.1.p	Glyma.12G174200	GATA
Glyma.12G174200.2.p	Glyma.12G174200	GATA
Glyma.12G178500.1.p	Glyma.12G178500	bHLH
Glyma.12G184400.1.p	Glyma.12G184400	bZIP
Glyma.12G184500.1.p	Glyma.12G184500	bZIP
Glyma.12G184500.2.p	Glyma.12G184500	bZIP
Glyma.12G186200.1.p	Glyma.12G186200	NAC
Glyma.12G186900.1.p	Glyma.12G186900	NAC
Glyma.12G190500.10.p	Glyma.12G190500	YABBY
Glyma.12G190500.11.p	Glyma.12G190500	YABBY
Glyma.12G190500.12.p	Glyma.12G190500	YABBY
Glyma.12G190500.13.p	Glyma.12G190500	YABBY
Glyma.12G190500.1.p	Glyma.12G190500	YABBY
Glyma.12G190500.2.p	Glyma.12G190500	YABBY
Glyma.12G190500.3.p	Glyma.12G190500	YABBY
Glyma.12G190500.4.p	Glyma.12G190500	YABBY
Glyma.12G190500.5.p	Glyma.12G190500	YABBY
Glyma.12G190500.6.p	Glyma.12G190500	YABBY
Glyma.12G190500.7.p	Glyma.12G190500	YABBY
Glyma.12G190500.8.p	Glyma.12G190500	YABBY
Glyma.12G190500.9.p	Glyma.12G190500	YABBY
Glyma.12G196700.1.p	Glyma.12G196700	bHLH
Glyma.12G196900.1.p	Glyma.12G196900	bHLH
Glyma.12G197300.1.p	Glyma.12G197300	GRAS
Glyma.12G205200.1.p	Glyma.12G205200	bHLH
Glyma.12G206900.1.p	Glyma.12G206900	NAC
Glyma.12G208400.1.p	Glyma.12G208400	bZIP
Glyma.12G208800.1.p	Glyma.12G208800	TCP
Glyma.12G209900.1.p	Glyma.12G209900	bHLH
Glyma.12G210900.1.p	Glyma.12G210900	Trihelix
Glyma.12G212300.1.p	Glyma.12G212300	WRKY
Glyma.12G214900.1.p	Glyma.12G214900	bHLH
Glyma.12G216100.1.p	Glyma.12G216100	GRAS
Glyma.12G216100.2.p	Glyma.12G216100	GRAS
Glyma.12G216800.1.p	Glyma.12G216800	bHLH
Glyma.12G217200.1.p	Glyma.12G217200	NF-YC
Glyma.12G221400.1.p	Glyma.12G221400	NAC
Glyma.12G221500.1.p	Glyma.12G221500	NAC
Glyma.12G221500.2.p	Glyma.12G221500	NAC
Glyma.12G226000.1.p	Glyma.12G226000	SBP
Glyma.12G226500.1.p	Glyma.12G226500	NAC
Glyma.12G227700.1.p	Glyma.12G227700	bZIP
Glyma.12G228300.1.p	Glyma.12G228300	TCP
Glyma.12G231400.1.p	Glyma.12G231400	BES1
Glyma.12G231400.2.p	Glyma.12G231400	BES1
Glyma.12G231500.1.p	Glyma.12G231500	BES1
Glyma.12G236800.1.p	Glyma.12G236800	NF-YA
Glyma.12G236800.2.p	Glyma.12G236800	NF-YA
Glyma.12G236800.3.p	Glyma.12G236800	NF-YA
Glyma.12G236800.4.p	Glyma.12G236800	NF-YA
Glyma.12G236800.5.p	Glyma.12G236800	NF-YA
Glyma.12G238700.1.p	Glyma.12G238700	bHLH
Glyma.12G238700.2.p	Glyma.12G238700	bHLH
Glyma.13G000700.1.p	Glyma.13G000700	FAR1
Glyma.13G003600.1.p	Glyma.13G003600	NF-YB
Glyma.13G030000.1.p	Glyma.13G030000	FAR1
Glyma.13G030900.1.p	Glyma.13G030900	NAC
Glyma.13G037100.1.p	Glyma.13G037100	GRAS
Glyma.13G040100.1.p	Glyma.13G040100	bHLH
Glyma.13G046300.1.p	Glyma.13G046300	LBD
Glyma.13G047400.1.p	Glyma.13G047400	TCP
Glyma.13G050700.1.p	Glyma.13G050700	bZIP
Glyma.13G062000.1.p	Glyma.13G062000	NAC
Glyma.13G062500.1.p	Glyma.13G062500	Dof
Glyma.13G062900.1.p	Glyma.13G062900	ZF-HD
Glyma.13G063100.1.p	Glyma.13G063100	ZF-HD
Glyma.13G063300.1.p	Glyma.13G063300	NAC
Glyma.13G063800.1.p	Glyma.13G063800	bHLH
Glyma.13G063800.2.p	Glyma.13G063800	bHLH
Glyma.13G075000.1.p	Glyma.13G075000	bZIP
Glyma.13G076700.1.p	Glyma.13G076700	EIL
Glyma.13G076800.1.p	Glyma.13G076800	EIL
Glyma.13G081700.1.p	Glyma.13G081700	GRAS
Glyma.13G085100.1.p	Glyma.13G085100	bZIP
Glyma.13G085100.2.p	Glyma.13G085100	bZIP
Glyma.13G085100.3.p	Glyma.13G085100	bZIP
Glyma.13G085100.4.p	Glyma.13G085100	bZIP
Glyma.13G085100.5.p	Glyma.13G085100	bZIP
Glyma.13G085100.6.p	Glyma.13G085100	bZIP
Glyma.13G085100.7.p	Glyma.13G085100	bZIP
Glyma.13G101100.1.p	Glyma.13G101100	bHLH
Glyma.13G102000.1.p	Glyma.13G102000	WRKY
Glyma.13G103900.1.p	Glyma.13G103900	GATA
Glyma.13G105400.1.p	Glyma.13G105400	bHLH
Glyma.13G105700.1.p	Glyma.13G105700	HSF
Glyma.13G107900.1.p	Glyma.13G107900	NF-YA
Glyma.13G117600.1.p	Glyma.13G117600	WRKY
Glyma.13G120700.1.p	Glyma.13G120700	bHLH
Glyma.13G121300.1.p	Glyma.13G121300	LBD
Glyma.13G121400.1.p	Glyma.13G121400	LBD
Glyma.13G124900.1.p	Glyma.13G124900	GRAS
Glyma.13G130100.1.p	Glyma.13G130100	bHLH
Glyma.13G130100.2.p	Glyma.13G130100	bHLH
Glyma.13G130100.3.p	Glyma.13G130100	bHLH
Glyma.13G130100.4.p	Glyma.13G130100	bHLH
Glyma.13G130100.5.p	Glyma.13G130100	bHLH
Glyma.13G130100.6.p	Glyma.13G130100	bHLH
Glyma.13G138200.1.p	Glyma.13G138200	S1Fa-like
Glyma.13G144100.1.p	Glyma.13G144100	TCP
Glyma.13G149700.1.p	Glyma.13G149700	Trihelix
Glyma.13G149900.1.p	Glyma.13G149900	Trihelix
Glyma.13G151200.1.p	Glyma.13G151200	HSF
Glyma.13G153200.1.p	Glyma.13G153200	bZIP
Glyma.13G153200.2.p	Glyma.13G153200	bZIP
Glyma.13G157800.1.p	Glyma.13G157800	YABBY
Glyma.13G172900.1.p	Glyma.13G172900	VOZ
Glyma.13G174700.1.p	Glyma.13G174700	NAC
Glyma.13G174700.2.p	Glyma.13G174700	NAC
Glyma.13G177400.1.p	Glyma.13G177400	SBP
Glyma.13G177500.1.p	Glyma.13G177500	Dof
Glyma.13G177600.1.p	Glyma.13G177600	Dof
Glyma.13G178800.1.p	Glyma.13G178800	bHLH
Glyma.13G180200.1.p	Glyma.13G180200	HSF
Glyma.13G182700.1.p	Glyma.13G182700	Dof
Glyma.13G189400.1.p	Glyma.13G189400	NF-YC
Glyma.13G191000.1.p	Glyma.13G191000	LBD
Glyma.13G193700.1.p	Glyma.13G193700	bZIP
Glyma.13G193700.2.p	Glyma.13G193700	bZIP
Glyma.13G195800.1.p	Glyma.13G195800	Trihelix
Glyma.13G197300.1.p	Glyma.13G197300	SRS
Glyma.13G197300.2.p	Glyma.13G197300	SRS
Glyma.13G202300.1.p	Glyma.13G202300	NF-YA
Glyma.13G202300.2.p	Glyma.13G202300	NF-YA
Glyma.13G204400.1.p	Glyma.13G204400	bHLH
Glyma.13G204400.2.p	Glyma.13G204400	bHLH
Glyma.13G204400.3.p	Glyma.13G204400	bHLH
Glyma.13G204400.4.p	Glyma.13G204400	bHLH
Glyma.13G207500.1.p	Glyma.13G207500	NF-YC
Glyma.13G207500.2.p	Glyma.13G207500	NF-YC
Glyma.13G207600.1.p	Glyma.13G207600	NF-YC
Glyma.13G207600.2.p	Glyma.13G207600	NF-YC
Glyma.13G207600.3.p	Glyma.13G207600	NF-YC
Glyma.13G207700.1.p	Glyma.13G207700	NF-YC
Glyma.13G208300.1.p	Glyma.13G208300	bHLH
Glyma.13G211200.1.p	Glyma.13G211200	FAR1
Glyma.13G213400.1.p	Glyma.13G213400	SBP
Glyma.13G219900.1.p	Glyma.13G219900	TCP
Glyma.13G219900.2.p	Glyma.13G219900	TCP
Glyma.13G219900.3.p	Glyma.13G219900	TCP
Glyma.13G225700.1.p	Glyma.13G225700	HSF
Glyma.13G229600.1.p	Glyma.13G229600	Trihelix
Glyma.13G230200.1.p	Glyma.13G230200	Dof
Glyma.13G234700.1.p	Glyma.13G234700	NAC
Glyma.13G234700.2.p	Glyma.13G234700	NAC
Glyma.13G234700.3.p	Glyma.13G234700	NAC
Glyma.13G237400.1.p	Glyma.13G237400	SBP
Glyma.13G237500.1.p	Glyma.13G237500	Dof
Glyma.13G237600.1.p	Glyma.13G237600	Dof
Glyma.13G238300.1.p	Glyma.13G238300	bHLH
Glyma.13G241900.1.p	Glyma.13G241900	Dof
Glyma.13G243200.1.p	Glyma.13G243200	NAC
Glyma.13G249800.1.p	Glyma.13G249800	bHLH
Glyma.13G249800.2.p	Glyma.13G249800	bHLH
Glyma.13G250300.1.p	Glyma.13G250300	bHLH
Glyma.13G251000.1.p	Glyma.13G251000	GeBP
Glyma.13G251300.1.p	Glyma.13G251300	bHLH
Glyma.13G253500.1.p	Glyma.13G253500	bHLH
Glyma.13G253500.2.p	Glyma.13G253500	bHLH
Glyma.13G253500.3.p	Glyma.13G253500	bHLH
Glyma.13G260300.1.p	Glyma.13G260300	bZIP
Glyma.13G266500.1.p	Glyma.13G266500	BES1
Glyma.13G266600.1.p	Glyma.13G266600	BES1
Glyma.13G266600.2.p	Glyma.13G266600	BES1
Glyma.13G266600.3.p	Glyma.13G266600	BES1
Glyma.13G267400.1.p	Glyma.13G267400	WRKY
Glyma.13G267400.2.p	Glyma.13G267400	WRKY
Glyma.13G267500.1.p	Glyma.13G267500	WRKY
Glyma.13G267600.1.p	Glyma.13G267600	WRKY
Glyma.13G267700.1.p	Glyma.13G267700	WRKY
Glyma.13G271700.1.p	Glyma.13G271700	TCP
Glyma.13G272500.1.p	Glyma.13G272500	bZIP
Glyma.13G272500.2.p	Glyma.13G272500	bZIP
Glyma.13G274300.1.p	Glyma.13G274300	NAC
Glyma.13G274900.1.p	Glyma.13G274900	SBP
Glyma.13G279900.1.p	Glyma.13G279900	NAC
Glyma.13G280000.1.p	Glyma.13G280000	NAC
Glyma.13G284000.1.p	Glyma.13G284000	NF-YC
Glyma.13G284400.1.p	Glyma.13G284400	bHLH
Glyma.13G284400.2.p	Glyma.13G284400	bHLH
Glyma.13G284400.3.p	Glyma.13G284400	bHLH
Glyma.13G284400.4.p	Glyma.13G284400	bHLH
Glyma.13G284400.5.p	Glyma.13G284400	bHLH
Glyma.13G284400.6.p	Glyma.13G284400	bHLH
Glyma.13G284400.7.p	Glyma.13G284400	bHLH
Glyma.13G285400.1.p	Glyma.13G285400	GRAS
Glyma.13G286700.1.p	Glyma.13G286700	bHLH
Glyma.13G289400.1.p	Glyma.13G289400	WRKY
Glyma.13G290500.1.p	Glyma.13G290500	Trihelix
Glyma.13G291400.1.p	Glyma.13G291400	bHLH
Glyma.13G292500.1.p	Glyma.13G292500	TCP
Glyma.13G292500.2.p	Glyma.13G292500	TCP
Glyma.13G292500.3.p	Glyma.13G292500	TCP
Glyma.13G292800.1.p	Glyma.13G292800	bZIP
Glyma.13G292800.2.p	Glyma.13G292800	bZIP
Glyma.13G294000.1.p	Glyma.13G294000	NAC
Glyma.13G295400.1.p	Glyma.13G295400	SBP
Glyma.13G296100.1.p	Glyma.13G296100	bHLH
Glyma.13G304900.1.p	Glyma.13G304900	GRAS
Glyma.13G305500.1.p	Glyma.13G305500	bHLH
Glyma.13G310100.1.p	Glyma.13G310100	WRKY
Glyma.13G311200.1.p	Glyma.13G311200	YABBY
Glyma.13G311200.2.p	Glyma.13G311200	YABBY
Glyma.13G311200.3.p	Glyma.13G311200	YABBY
Glyma.13G311200.4.p	Glyma.13G311200	YABBY
Glyma.13G311200.5.p	Glyma.13G311200	YABBY
Glyma.13G311200.6.p	Glyma.13G311200	YABBY
Glyma.13G311200.7.p	Glyma.13G311200	YABBY
Glyma.13G314600.1.p	Glyma.13G314600	NAC
Glyma.13G314600.2.p	Glyma.13G314600	NAC
Glyma.13G315300.1.p	Glyma.13G315300	NAC
Glyma.13G316900.1.p	Glyma.13G316900	bZIP
Glyma.13G316900.2.p	Glyma.13G316900	bZIP
Glyma.13G316900.3.p	Glyma.13G316900	bZIP
Glyma.13G317000.1.p	Glyma.13G317000	bZIP
Glyma.13G322100.1.p	Glyma.13G322100	bHLH
Glyma.13G322100.2.p	Glyma.13G322100	bHLH
Glyma.13G325100.1.p	Glyma.13G325100	GATA
Glyma.13G327600.1.p	Glyma.13G327600	NAC
Glyma.13G328500.1.p	Glyma.13G328500	LBD
Glyma.13G329000.1.p	Glyma.13G329000	Dof
Glyma.13G335200.1.p	Glyma.13G335200	Dof
Glyma.13G337200.1.p	Glyma.13G337200	GRAS
Glyma.13G337300.1.p	Glyma.13G337300	GRAS
Glyma.13G337400.1.p	Glyma.13G337400	GRAS
Glyma.13G337400.2.p	Glyma.13G337400	GRAS
Glyma.13G337400.3.p	Glyma.13G337400	GRAS
Glyma.13G337500.1.p	Glyma.13G337500	GRAS
Glyma.13G337600.1.p	Glyma.13G337600	GRAS
Glyma.13G340600.1.p	Glyma.13G340600	Trihelix
Glyma.13G341600.1.p	Glyma.13G341600	FAR1
Glyma.13G341600.2.p	Glyma.13G341600	FAR1
Glyma.13G341700.1.p	Glyma.13G341700	bHLH
Glyma.13G342500.1.p	Glyma.13G342500	EIL
Glyma.13G344100.1.p	Glyma.13G344100	FAR1
Glyma.13G345200.1.p	Glyma.13G345200	bZIP
Glyma.13G345700.1.p	Glyma.13G345700	GRAS
Glyma.13G346300.1.p	Glyma.13G346300	Nin-like
Glyma.13G346300.2.p	Glyma.13G346300	Nin-like
Glyma.13G346300.3.p	Glyma.13G346300	Nin-like
Glyma.13G346300.4.p	Glyma.13G346300	Nin-like
Glyma.13G346300.5.p	Glyma.13G346300	Nin-like
Glyma.13G346300.6.p	Glyma.13G346300	Nin-like
Glyma.13G346300.7.p	Glyma.13G346300	Nin-like
Glyma.13G346300.8.p	Glyma.13G346300	Nin-like
Glyma.13G346300.9.p	Glyma.13G346300	Nin-like
Glyma.13G349700.1.p	Glyma.13G349700	LBD
Glyma.13G349700.2.p	Glyma.13G349700	LBD
Glyma.13G349700.3.p	Glyma.13G349700	LBD
Glyma.13G352000.1.p	Glyma.13G352000	Dof
Glyma.13G352600.1.p	Glyma.13G352600	bHLH
Glyma.13G359800.1.p	Glyma.13G359800	Trihelix
Glyma.13G359800.2.p	Glyma.13G359800	Trihelix
Glyma.13G368500.1.p	Glyma.13G368500	bHLH
Glyma.13G368500.2.p	Glyma.13G368500	bHLH
Glyma.13G368600.1.p	Glyma.13G368600	bHLH
Glyma.13G368700.1.p	Glyma.13G368700	bHLH
Glyma.13G370100.1.p	Glyma.13G370100	WRKY
Glyma.14G000400.1.p	Glyma.14G000400	FAR1
Glyma.14G001600.1.p	Glyma.14G001600	Nin-like
Glyma.14G006800.1.p	Glyma.14G006800	WRKY
Glyma.14G006800.2.p	Glyma.14G006800	WRKY
Glyma.14G006900.1.p	Glyma.14G006900	GRAS
Glyma.14G009200.1.p	Glyma.14G009200	SAP
Glyma.14G010000.1.p	Glyma.14G010000	NF-YA
Glyma.14G010000.2.p	Glyma.14G010000	NF-YA
Glyma.14G010000.3.p	Glyma.14G010000	NF-YA
Glyma.14G016000.1.p	Glyma.14G016000	GRAS
Glyma.14G016200.1.p	Glyma.14G016200	WRKY
Glyma.14G016200.2.p	Glyma.14G016200	WRKY
Glyma.14G021100.1.p	Glyma.14G021100	LBD
Glyma.14G028900.1.p	Glyma.14G028900	WRKY
Glyma.14G030700.1.p	Glyma.14G030700	NAC
Glyma.14G030700.2.p	Glyma.14G030700	NAC
Glyma.14G032200.1.p	Glyma.14G032200	bHLH
Glyma.14G034800.1.p	Glyma.14G034800	SRS
Glyma.14G036200.1.p	Glyma.14G036200	HSF
Glyma.14G038800.1.p	Glyma.14G038800	NF-YC
Glyma.14G038800.2.p	Glyma.14G038800	NF-YC
Glyma.14G038800.3.p	Glyma.14G038800	NF-YC
Glyma.14G041500.1.p	Glyma.14G041500	EIL
Glyma.14G043900.1.p	Glyma.14G043900	FAR1
Glyma.14G056700.1.p	Glyma.14G056700	LBD
Glyma.14G057600.1.p	Glyma.14G057600	LBD
Glyma.14G058200.1.p	Glyma.14G058200	bHLH
Glyma.14G066900.1.p	Glyma.14G066900	LBD
Glyma.14G069700.1.p	Glyma.14G069700	bHLH
Glyma.14G071400.1.p	Glyma.14G071400	bZIP
Glyma.14G076900.1.p	Glyma.14G076900	BES1
Glyma.14G083700.1.p	Glyma.14G083700	HSF
Glyma.14G084200.1.p	Glyma.14G084200	bHLH
Glyma.14G084200.2.p	Glyma.14G084200	bHLH
Glyma.14G084200.3.p	Glyma.14G084200	bHLH
Glyma.14G084300.1.p	Glyma.14G084300	NAC
Glyma.14G084300.2.p	Glyma.14G084300	NAC
Glyma.14G085500.1.p	Glyma.14G085500	WRKY
Glyma.14G088200.1.p	Glyma.14G088200	LBD
Glyma.14G088400.1.p	Glyma.14G088400	bHLH
Glyma.14G089600.1.p	Glyma.14G089600	bHLH
Glyma.14G089600.2.p	Glyma.14G089600	bHLH
Glyma.14G094800.1.p	Glyma.14G094800	GATA
Glyma.14G094800.2.p	Glyma.14G094800	GATA
Glyma.14G096800.1.p	Glyma.14G096800	HSF
Glyma.14G096800.2.p	Glyma.14G096800	HSF
Glyma.14G096800.3.p	Glyma.14G096800	HSF
Glyma.14G100100.1.p	Glyma.14G100100	WRKY
Glyma.14G102200.1.p	Glyma.14G102200	bHLH
Glyma.14G102900.1.p	Glyma.14G102900	WRKY
Glyma.14G103100.1.p	Glyma.14G103100	WRKY
Glyma.14G119100.1.p	Glyma.14G119100	GRAS
Glyma.14G127400.1.p	Glyma.14G127400	BES1
Glyma.14G135400.1.p	Glyma.14G135400	WRKY
Glyma.14G136500.1.p	Glyma.14G136500	bHLH
Glyma.14G140100.1.p	Glyma.14G140100	NAC
Glyma.14G140100.2.p	Glyma.14G140100	NAC
Glyma.14G140100.3.p	Glyma.14G140100	NAC
Glyma.14G140100.4.p	Glyma.14G140100	NAC
Glyma.14G145700.1.p	Glyma.14G145700	GATA
Glyma.14G152700.1.p	Glyma.14G152700	NAC
Glyma.14G160700.1.p	Glyma.14G160700	bHLH
Glyma.14G167000.1.p	Glyma.14G167000	bZIP
Glyma.14G167000.2.p	Glyma.14G167000	bZIP
Glyma.14G167000.3.p	Glyma.14G167000	bZIP
Glyma.14G167000.4.p	Glyma.14G167000	bZIP
Glyma.14G167000.5.p	Glyma.14G167000	bZIP
Glyma.14G178000.1.p	Glyma.14G178000	bHLH
Glyma.14G179600.1.p	Glyma.14G179600	ZF-HD
Glyma.14G181500.1.p	Glyma.14G181500	bHLH
Glyma.14G182800.1.p	Glyma.14G182800	GATA
Glyma.14G185100.1.p	Glyma.14G185100	bHLH
Glyma.14G185800.1.p	Glyma.14G185800	WRKY
Glyma.14G186000.1.p	Glyma.14G186000	WRKY
Glyma.14G186100.1.p	Glyma.14G186100	WRKY
Glyma.14G189300.1.p	Glyma.14G189300	NAC
Glyma.14G189300.2.p	Glyma.14G189300	NAC
Glyma.14G197200.1.p	Glyma.14G197200	bZIP
Glyma.14G199800.1.p	Glyma.14G199800	WRKY
Glyma.14G200200.1.p	Glyma.14G200200	WRKY
Glyma.14G200200.2.p	Glyma.14G200200	WRKY
Glyma.14G202300.1.p	Glyma.14G202300	LBD
Glyma.14G202300.2.p	Glyma.14G202300	LBD
Glyma.14G202300.3.p	Glyma.14G202300	LBD
Glyma.14G202300.4.p	Glyma.14G202300	LBD
Glyma.14G202300.5.p	Glyma.14G202300	LBD
Glyma.14G202300.6.p	Glyma.14G202300	LBD
Glyma.14G202300.7.p	Glyma.14G202300	LBD
Glyma.14G202300.8.p	Glyma.14G202300	LBD
Glyma.14G204100.1.p	Glyma.14G204100	bZIP
Glyma.14G210000.1.p	Glyma.14G210000	NAC
